g:id;g:title;description;g:product_type;g:google_product_category;g:brand;g:custom_label_0;g:custom_label_1;g:custom_label_2;g:custom_label_3;g:custom_label_4
56663906451721;Sušené vepřové kůže | 100 g | pamlsek pro psy;Pamlsek pro psy: Sušené vepřové kůže. Sušená vepřová kůže. Pamlsek, který tvého chlupáče zabaví na dlouho a žvýkací svaly mu poděkují. Složení je jednoduché, 100 % sušená vepřová kůže, nic víc, nic míň. Žádná chemie, žádné konzervanty, žádná zbytečnost. Tento přírodní pamlsek je vhodný pro psy všech plemen s normální aktivitou. Slouží jako odměna nebo zpestření dne, nikoliv jako náhrada běžného krmiva. Žvýkání navíc přirozeně podporuje zdraví dásní a posiluje žvýkací svaly. Vyrobeno s láskou kousek od Brna, tak jako všechno v LOUIE.;dog treats;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;treat;single;under_100;no_discount
56679701348617;Šampon pro psy speciál 250 ml;Péče pro psy: Šampon pro psy speciál. Klíšťata a parazité nejsou nic, co bys chtěl se svým chlupáčem řešit donekonečna. Šampon pro psy speciál napomáhá snižovat parazitární zátěž a zároveň regeneruje kožní ochranný film tvého pejska. Obsahuje unikátní betainové tenzidy, které srst dokonale vyčistí, aniž by ji vysušovaly nebo dráždily pokožku. Díky optimální pěnivosti má šampon vynikající mycí účinek a zároveň se snadno a rychle vymývá ze srsti. Srsti dodá hebkost a lesk a je vhodný pro psy každého věku i plemene. Ideální volba, pokud chceš svého chlupáče chránit a zároveň mu dopřát péči, kterou si zaslouží. Šampon je koncentrát, který se ředí v poměru 1:4, díky čemuž je velmi úsporný a vydrží na dlouho. Vyrobeno s láskou kousek od Brna, tak jako všechno v LOUIE.;dog grooming;Animals & Pet Supplies > Pet Supplies > Dog Supplies;LOUIE;dog;grooming;single;100_499;discount_1_49
56679742505225;Šampon pro dlouhosrsté psy 250 ml;Péče pro psy: Šampon pro dlouhosrsté psy. Dlouhá srst potřebuje speciální péči, aby se nezacuchala a zůstala krásně hebká. Šampon pro dlouhosrsté psy od LOUIE byl vyvinut s důrazem na šetrnou, ale účinnou péči o srst a citlivou pokožku. Obsahuje unikátní betainové tenzidy, které srst dokonale vyčistí, aniž by ji vysušovaly, dráždily pokožku nebo poškozovaly její strukturu. Díky optimální pěnivosti má šampon vynikající mycí účinek a zároveň se snadno a rychle vymývá ze srsti, takže je ideální i pro časté koupání. Obsahuje panthenol pro zklidnění jemné a citlivé kůže. Vhodný pro psy každého věku i plemene, ideální pro dlouhosrsté chlupáče, kterým dlouhá srst dělá zacuchané starosti. Šampon je koncentrát, který se ředí v poměru 1:4, díky čemuž je velmi úsporný a vydrží na dlouho. Vyrobeno s láskou kousek od Brna, tak jako všechno v LOUIE.;dog grooming;Animals & Pet Supplies > Pet Supplies > Dog Supplies;LOUIE;dog;grooming;single;100_499;discount_1_49
56679745880329;Královský šampon pro psy 250 ml;Péče pro psy: Královský šampon pro psy. Tvůj chlupáč si zaslouží koupel, po které bude vonět a zářit. Královský šampon od LOUIE byl vyvinut s důrazem na šetrnou, ale účinnou péči o srst a pokožku psa. Obsahuje unikátní betainové tenzidy, které srst dokonale vyčistí, aniž by ji vysušovaly, dráždily pokožku nebo poškozovaly její strukturu. Díky optimální pěnivosti má šampon vynikající mycí účinek a zároveň se snadno a rychle vymývá ze srsti, takže je ideální i pro časté koupání. Navíc obsahuje panthenol a vitamin E pro zdravou pokožku a funguje jako přírodní repelent proti klíšťatům. Vhodný pro psy každého věku i plemene. Šampon je koncentrát, který se ředí v poměru 1:4, díky čemuž je velmi úsporný a vydrží na dlouho. Vyrobeno s láskou kousek od Brna, tak jako všechno v LOUIE.;dog grooming;Animals & Pet Supplies > Pet Supplies > Dog Supplies;LOUIE;dog;grooming;single;100_499;discount_1_49
56679750205705;Vitaminový šampon pro štěňata 250 ml;Péče pro psy: Vitaminový šampon pro štěňata. Štěněcí pokožka je extra citlivá a zaslouží si šetrný přístup. Vitaminový šampon pro štěňata od LOUIE je extrémně jemný a šetrný, s veterinárním atestem, takže ho můžeš použít bez obav od prvního koupání. Obsahuje unikátní betainové tenzidy, které srst dokonale vyčistí, aniž by ji vysušovaly nebo dráždily pokožku. Díky optimální pěnivosti má šampon vynikající mycí účinek a zároveň se snadno a rychle vymývá ze srsti. Vitamin E v podobě alfa-tokoferolu pomáhá pečovat o citlivou pokožku štěňátka. Vhodný pro štěňata všech plemen. Šampon je koncentrát, který se ředí v poměru 1:4, díky čemuž je velmi úsporný a vydrží na dlouho. Vyrobeno s láskou kousek od Brna, tak jako všechno v LOUIE.;dog grooming;Animals & Pet Supplies > Pet Supplies > Dog Supplies;LOUIE;dog;grooming;single;100_499;discount_1_49
56679752007945;Šampon pro kočky 250 ml;Péče pro kočky: Šampon pro kočky. Koupání kočiček bývá obvykle velká výzva. Šampon pro kočky od LOUIE byl vyvinut speciálně pro citlivou pokožku, která vyžaduje mimořádně šetrnou péči. Obsahuje jemné betainové tenzidy, které srst účinně vyčistí bez vysušování, podráždění pokožky nebo narušení přirozené ochrany srsti. Díky optimální pěnivosti zajišťuje důkladné umytí a zároveň se velmi snadno vymývá ze srsti, což při koupání koček minimalizuje stres a zkracuje dobu oplachování. Chrání před plstnatěním a zvyšuje přirozený lesk srsti. Vhodný pro krátkosrsté i dlouhosrsté kočky každého věku i plemene. Šampon je koncentrát, určený k ředění v poměru 1:2, díky čemuž je úsporný a vhodný i pro pravidelnou péči. Vyrobeno s láskou kousek od Brna, tak jako všechno v LOUIE.;cat grooming;Animals & Pet Supplies > Pet Supplies > Cat Supplies;LOUIE;cat;grooming;single;100_499;discount_1_49
56721684889865;Jehněčí s krůtím, jablkem a prebiotiky 800 g | konzerva pro psy;Konzerva pro psy: Jehněčí s krůtím, jablkem a prebiotiky. Velký pes si zaslouží pořádnou porci jehněčího s krůtím. Konzerva LOUIE 800 g obsahuje 95 % masa v pevné složce, konkrétně krůtí a jehněčí maso, a 5 % rostlinných složek, vitamínů a minerálů. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Jablko přirozeně podporuje zažívání a spolu s prebiotiky pomáhá udržet chlupáčova střeva v kondici. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého chlupáče dodá výživu i hydrataci v jednom. Vhodné pro psy každého věku i plemene. Konzervy 800 g jsou ideální volbou pro velká plemena jako vydatné kompletní krmivo na každý den. Méně otvírání, více spokojeného chlupáče. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;can;single;under_100;discount_1_49
56755816595721;Ochutnávkový balíček | 40 ks | 200 g | balíček pro psy;Balíček pro psy: Ochutnávkový balíček. Někdy je nejlepší rozhodnutí to, které vyřeší věci na delší dobu dopředu. LOUIE = čtyřicet konzerv prémiového krmiva pro psy a klid v duši, že tvůj chlupáč dostává to nejlepší, co existuje. Každá z 40 konzerv obsahuje 95 % masa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné konzervanty, žádná barviva, žádná zbytečná chemie. Jen skutečné maso různých druhů s přirozeně vysokým obsahem vody, které tělu dodá výživu i hydrataci zároveň. Kuřecí, hovězí, kachní, krůtí... zásoby, na které se dá spolehnout. Konzervy 200g jsou skvělou volbou pro malá a střední plemena nebo pro ty, kdo rádi střídají druhy masa při každém krmení. Kvalita je u každé konzervy stejná a miska bývá prázdná dřív, než stačíš odejít z kuchyně. Otevřená konzerva vydrží v lednici až 48 hodin. Vyrobeno s láskou kousek od Brna. *Přesné složení balíčku uvidíš v košíku. 🐾;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;500_plus;discount_50_plus
55048546484489;Rybí s rýží 400 g (německá etiketa) | konzerva pro psy;Konzerva pro psy: Rybí s rýží 400 g (německá etiketa). Hledáš krmivo pro psy, které tvůj chlupáč přijme bez váhání? Rybí s rýží od LOUIE je kombinace, která funguje. Konzerva 400 g obsahuje 95 % rybího masa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné konzervanty, žádná zbytečná chemie. Rýže je šetrná k chlupáčovu bříšku a dělá z této porce vyvážené krmivo pro psy vhodné pro každý věk i plemeno. Mokré krmení má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého chlupáče dodají výživu i hydrataci v jednom. Konzervy 400 g jsou ideální volbou pro střední a větší plemena jako vydatné kompletní krmivo na každý den. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;can;single;under_100;discount_1_49
55048576270601;Rybí s rýží a prebiotiky 200 g | konzerva pro psy;Konzerva pro psy: Rybí s rýží a prebiotiky. Hledáš krmivo pro psy, které tvůj chlupáč přijme bez váhání? Rybí s rýží od LOUIE je kombinace, která funguje. Konzerva 200 g obsahuje 95 % rybího masa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné konzervanty, žádná zbytečná chemie. Rýže je šetrná k chlupáčovu bříšku a dělá z každé porce vyvážené krmivo pro psy všech plemen i věkových kategorií. Mokré krmení má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého chlupáče dodají výživu i hydrataci v jednom. Konzervy 200 g jsou ideální volbou pro malá a střední plemena jako kompletní krmivo na každý den nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;can;single;under_100;discount_1_49
55097567412489;Rybí s rýží a prebiotiky | 8 ks | 200 g | balíček pro psy;Balíček pro psy: Rybí s rýží a prebiotiky. Hledáš krmivo pro psy, které tvůj chlupáč přijme bez váhání? Rybí s rýží od LOUIE je klasická kombinace, která funguje. Každá z osmi konzerv po 200g obsahuje 95 % rybího masa v pevné složce, včetně změkčených rybích kostí jako přirozeného zdroje vápníku a fosforu v přirozeném poměru, a 5 % rostlinných složek, vitamínů a minerálů. Žádné konzervanty, žádná zbytečná chemie. Rýže je šetrná k chlupáčovu bříšku a dělá z každé porce vyvážené krmivo pro psy vhodné pro každý věk i plemeno. Konzervy pro psy mají oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého chlupáče dodají výživu i hydrataci v jednom. Konzervy 200g jsou ideální volbou pro malá a střední plemena nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;100_499;discount_50_plus
55094925951241;Hovězí s rýží a prebiotiky | 6 ks | 800 g | balíček pro psy;Balíček pro psy: Hovězí s rýží a prebiotiky. Velký pes si zaslouží pořádnou porci hovězího s rýží. Šest konzerv LOUIE 800 g obsahuje 95 % hovězího masa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné konzervanty, žádná zbytečná chemie. Rýže je šetrná k chlupáčovu bříšku a dělá z této porce vyvážené krmivo pro psy vhodné pro každý věk i plemeno. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého chlupáče dodá výživu i hydrataci v jednom. Konzervy 800 g jsou ideální volbou pro velká plemena jako vydatné kompletní krmivo na každý den. Méně otvírání, více spokojeného chlupáče. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;500_plus;discount_50_plus
57230277738761;Kachní vývar | 8 ks | 400 g | balíček pro psy;Balíček pro psy: Kachní vývar. Znáš ten pohled, kdy chlupáč sedí u misky a čeká, jestli se tam náhodou neobjeví něco dobrého? S kachním vývarem od LOUIE mu radost uděláš vždycky. Osm konzerv čistého kachního vývaru po 400g. Nic víc, nic míň. Vývar přirozeně zvyšuje příjem tekutin, takže se tvůj pejsek nebo kočička nejen nají, ale zároveň se pořádně napije. Hodí se jako zpestření každodenního krmení, skvělá pomůcka při přechodu z granulí na krmivo nebo jako osvěžující pochoutka v horkých letních dnech. Žádné konzervanty, žádná zbytečná chemie, jen čistá síla přírody v jedné misce. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;100_499;discount_50_plus
57230415200521;Kuřecí vývar | 8 ks | 400 g | balíček pro psy;Balíček pro psy: Kuřecí vývar. Znáš ten pohled, kdy chlupáč sedí u misky a čeká, jestli se tam náhodou neobjeví něco dobrého? S kuřecím vývarem od LOUIE mu radost uděláš vždycky. Osm konzerv čistého kuřecího vývaru po 400g. Nic víc, nic míň. Vývar přirozeně zvyšuje příjem tekutin, takže se tvůj pejsek nebo kočička nejen nají, ale zároveň se pořádně napije. Hodí se jako zpestření každodenního krmení, skvělá pomůcka při přechodu z granulí na krmivo nebo jako osvěžující pochoutka v horkých letních dnech. Žádné konzervanty, žádná zbytečná chemie, jen čistá síla přírody v jedné misce. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;100_499;discount_50_plus
57244349104393;Kuřecí s rýží a prebiotiky | 16 ks | 200 g | balíček pro psy;Balíček pro psy: Kuřecí s rýží a prebiotiky. Kuřecí maso s rýží je klasická kombinace, která funguje. A v LOUIE víš přesně, co v konzervě najdeš. Každá z šestnácti konzerv po 200g obsahuje 95 % kuřecího masa v pevné složce, včetně změkčených kuřecích kostí jako přirozeného zdroje vápníku a fosforu, a 5 % rostlinných složek, vitamínůa minerálů. Žádné konzervanty, žádná zbytečná chemie. Rýže je šetrná k chlupáčovu bříšku a dělá z každé porce vyvážené krmivo pro psy vhodné pro každý věk i plemeno. Konzervy pro psy mají oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého chlupáče dodají výživu i hydrataci v jednom. Konzervy 200g jsou ideální volbou pro malá a střední plemena nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;500_plus;discount_50_plus
57244581658889;Kuřecí s cuketou a prebiotiky | 16 ks | 200 g | balíček pro psy;Balíček pro psy: Kuřecí s cuketou a prebiotiky. Kuřecí maso zná každý pes. Nicméně tahle konzerva nabídne tvému chlupáči trochu víc. Každá z šestnácti konzerv LOUIE po 200g obsahuje 95 % kuřecího masa v pevné složce, včetně změkčených kuřecích kostí, které jsou přirozeným zdrojem vápníku a fosforu rovnou v přirozeném poměru. Zbývajících 5 % tvoří rostlinné složky, vitamíny a minerály. Žádné konzervanty, žádná zbytečná chemie. Přidaná cuketa je lehce stravitelná a šetrná k chlupáčovu bříšku. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého dodá výživu i hydrataci v jednom. Vhodné pro psy každého věku i plemene. Konzervy 200g jsou ideální volbou pro malá a střední plemena nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;500_plus;discount_50_plus
57244595650825;Hovězí s rýží a prebiotiky | 16 ks | 200 g | balíček pro psy;Balíček pro psy: Hovězí s rýží a prebiotiky. Hovězí maso a k tomu lehce stravitelná rýže? Tohle je krmivo pro psy, které tvůj chlupáč ocení při každém krmení. Každá z šestnácti konzerv LOUIE po 200g obsahuje 95 % hovězího masa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné konzervanty, žádná barviva, žádná zbytečná chemie. Konzervy pro psy mají oproti granulím vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého chlupáče dodají výživu i hydrataci v jednom. Rýže je šetrná k bříškua dělá z každé porce vydatné a vyvážené krmivo vhodné pro psy každého věku i plemene. Konzistentní kvalita při krmení a vůně, které tvůj chlupáč neodolá. Konzervy 200g jsou ideální volbou pro malá a střední plemena nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;500_plus;discount_50_plus
57244601352457;Hovězí s mrkví | 16 ks | 200 g | balíček pro psy;Balíček pro psy: Hovězí s mrkví. Hovězí maso patří mezi klasiku, kterou psi milují. Každá z šestnácti konzerv LOUIE po 200g obsahuje 95 % hovězího masa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Mrkev obsažená v každé konzervě dodává tělu potřebné vitamíny a vlákninu, které přirozeně podporují správnou funkci zažívání. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu dodá výživu i hydrataci v jednom. Přesně to, co tvůj chlupáč potřebuje každý den. Konzervy 200g jsou ideální volbou pro malá a střední plemena nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;500_plus;discount_1_49
57244613411081;Kachní s brusinkami | 16 ks | 200 g | balíček pro psy;Balíček pro psy: Kachní s brusinkami. Kachna patří mezi oblíbené druhy masa pro psy a vylízaná miska naší smečky to jen dokazuje. Každá z šestnácti konzerv LOUIE po 200g obsahuje 95 % kachního masa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Brusinky obsažené v každé konzervě přirozeně napomáhají udržení zdravé močové soustavy a podporují správnou funkci střev. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu dodá výživu i hydrataci v jednom. Přesně to, co tvůj chlupáč potřebuje každý den. Konzervy 200g jsou ideální volbou pro malá a střední plemena nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;500_plus;discount_1_49
57244654436617;Hovězí s prebiotiky | 16 ks | 200 g | balíček pro kočky;Balíček pro kočky: Hovězí s prebiotiky. Hovězí maso a kočky? Naprostá klasika. Šestnáct konzerv LOUIE po 200 g s jemnou mousse konzistencí, kdy každá obsahuje 100 % masa v pevné složce. Jen hovězí maso, vývar, prebiotika, minerály a vitamíny. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru tvé kočky a přispívají ke správné funkci zažívacího systému. Nechybí ani taurin, nezbytný pro zdravé srdce a bystrý zrak, který si kočky na rozdíl od psů nedokážou samy vyrobit. Vhodné pro každý věk i plemeno. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;cat food;Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Food;LOUIE;cat;bundle;multipack;500_plus;discount_50_plus
57244675244297;Krůtí s brusinkami, pastiňákem a prebiotiky | 16 ks | 200 g | balíček pro psy;Balíček pro psy: Krůtí s brusinkami, pastiňákem a prebiotiky. Krůtí maso, brusinky a pastinák. Kombinace, která v psí misce není příliš běžná, a přitom dává smysl. Každá z šestnácti konzerv LOUIE po 200g obsahuje 95 % krůtího masa v pevné složce, včetně změkčených krůtích kostí jako přirozeného zdroje vápníku a fosforu, a 5 % rostlinných složek, vitamínů a minerálů. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Brusinky přirozeně podporují zdraví močové soustavy a pastinák dodává tělu potřebnou vlákninu a živiny. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS navíc posilují střevní mikroflóru tvého chlupáče a přispívají ke správné funkci trávicího i imunitního systému. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu dodá výživu i hydrataci v jednom. Konzervy 200g jsou ideální volbou pro malá a střední plemena nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;500_plus;discount_50_plus
57244713189641;Vepřové se špenátem a prebiotiky | 16 ks | 200 g | balíček pro psy;Balíček pro psy: Vepřové se špenátem a prebiotiky. Vepřové maso v psím krmení? Určitě. Psi ho milují a my ho zpracováváme poctivě. Každá z šestnácti konzerv LOUIE po 200g obsahuje 95 % vepřového masa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Špenát doplňuje potřebné živiny a prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru tvého chlupáče. Vláknina přispívá ke správné funkci trávicího i imunitního systému. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu dodá výživu i hydrataci v jednom. Konzervy 200g jsou ideální volbou pro malá a střední plemena nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;500_plus;discount_50_plus
57244972220681;Jehněčí s krůtím a jablkem | 16 ks | 200 g | balíček pro psy;Balíček pro psy: Jehněčí s krůtím a jablkem. Hledáš krmivo pro psy, které kombinuje jemné maso s přirozenou podporou zažívání? Jehněčí s krůtím a jablkem od LOUIE je přesně to, co hledáš. Šestnáct konzerv po 200g, každá obsahuje 95 % masa v pevné složce, konkrétně krůtí a jehněčí maso, doplněné o jablka, minerály, vitamíny a prebiotika pro zdravou střevní mikroflóru. Jablko přirozeně podporuje zažívání a spolu s prebiotiky pomáhá udržet chlupáčova střeva v kondici. Krmivo pro psy je přirozeně lépe stravitelné než granule a zároveň přirozeně zvyšuje příjem tekutin, takže bříško dostane péči, kterou potřebuje. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Konzervy 200g jsou ideální volbou pro malá a střední plemena nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;500_plus;discount_1_49
57244988244233;Losos s prebiotiky | 16 ks | 200 g | balíček pro kočky;Balíček pro kočky: Losos s prebiotiky. Losos je u koček naprostý favorit a my ho zpracováváme poctivě a bez zbytečností. Šestnáct konzerv LOUIE po 200 g s jemnou mousse konzistencí, kdy každá obsahuje 100 % masa v pevné složce. Jen losos, vývar, prebiotika, minerály a vitamíny. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru tvé kočky a přispívají ke správné funkci trávicího systému. Nechybí ani taurin, nezbytný pro zdravé srdce a bystrý zrak, který si kočky na rozdíl od psů nedokážou samy vyrobit. Vhodné pro každý věk i plemeno. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;cat food;Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Food;LOUIE;cat;bundle;multipack;500_plus;discount_50_plus
57244998205705;Krůtí s rýží a prebiotiky | 16 ks | 200 g | balíček pro psy;Balíček pro psy: Krůtí s rýží a prebiotiky. Víš, co mají společného krůta a rýže? Dohromady tvoří krmivo, které tvůj chlupáč bude milovat. Každá z šestnáct konzerv LOUIE po 200g obsahuje 95 % krůtího masa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné konzervanty, žádná zbytečná chemie. Rýže je lehce stravitelná a šetrná k chlupáčovu bříšku, takže je tato kombinace vhodná pro psy každého věku i plemene. Krmivo má navíc oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého pejska dodáš výživu i hydrataci v jednom. Konzervy 200g jsou ideální volbou pro malá a střední plemena nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;500_plus;discount_50_plus
57245010592009;Kachní s rýží a prebiotiky | 16 ks | 200 g | balíček pro psy;Balíček pro psy: Kachní s rýží a prebiotiky. Kachna a rýže. Jednoduchá kombinace, která funguje. Každá z šestnácti konzerv LOUIE po 200g obsahuje 95 % kachního masa v pevné složce, včetně změkčených kachních kostí jako přirozeného zdroje vápníku, a 5 % rostlinných složek, vitamínů a minerálů. Žádné konzervanty, žádná zbytečná chemie. Rýže je lehce stravitelná a šetrná k chlupáčovu bříšku, takže tato kombinace je vhodná pro psy každého věku i plemene. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého chlupáče dodá výživu i hydrataci v jednom. Konzervy 200g jsou ideální volbou pro malá a střední plemena nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;500_plus;discount_50_plus
57245016949001;Kuřecí s prebiotiky | 16 ks | 200 g | balíček pro kočky;Balíček pro kočky: Kuřecí s prebiotiky. Kuřecí maso zná každá kočka a v LOUIE víš přesně, co dostaneš. Šestnáct konzerv po 200 g s jemnou mousse konzistencí, kdy každá obsahuje 100 % masa v pevné složce. Jen kuřecí maso, vývar, prebiotika, minerály a vitamíny. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru tvé kočky a přispívají ke správné funkci trávicího systému. Nechybí ani taurin, nezbytný pro zdravé srdce a bystrý zrak, který si kočky na rozdíl od psů nedokážou samy vyrobit. Vhodné pro každý věk i plemeno. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;cat food;Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Food;LOUIE;cat;bundle;multipack;500_plus;discount_50_plus
